v1,log_fc,ave_expr,t,p_value,adj_p_val,b,comparison,name,target,de
Q99873,0.218230606059575,0.848614982871401,2.08010486818975,0.0808275119906674,0.996386806613002,-3.96103160197869,OnlyComparison,PRMT1,ENSG00000126457,not sig
Q6UWP7,0.218132988606483,-0.487818671273906,1.63242775614758,0.151695333470269,0.996386806613002,-4.40237178631885,OnlyComparison,LCLAT1,ENSG00000172954,not sig
Q8IWA5,0.21715297763035,0.545581797650872,0.993127375813301,0.357503178731925,0.996386806613002,-4.96900573406056,OnlyComparison,SLC44A2,ENSG00000129353,not sig
Q13485,0.21525236322728,-0.319276029810311,1.26209693488992,0.251935686620671,0.996386806613002,-4.74686581521146,OnlyComparison,SMAD4,ENSG00000141646,not sig
P57723,0.21519283755727,0.601693783271181,1.04807599465428,0.333406123140527,0.996386806613002,-4.92623298284216,OnlyComparison,PCBP4,ENSG00000090097,not sig
Q8IU60,0.213881923938261,-1.63460022853438,1.4031993744645,0.208203768164969,0.996386806613002,-4.61960112704529,OnlyComparison,DCP2,ENSG00000172795,not sig
Q9HAV0,0.213842528327423,-1.16646090183109,0.899339674133333,0.401768436137681,0.996386806613002,-5.03838573512805,OnlyComparison,GNB4,ENSG00000114450,not sig
Q9H5V9,0.213306889120674,-1.01955237212174,0.994148507204377,0.357043090055824,0.996386806613002,-4.96822463402494,OnlyComparison,STEEP1,ENSG00000018610,not sig
Q6H8Q1,0.211899757129871,-0.804177613649666,2.2609543619569,0.062686872345536,0.996386806613002,-3.78276231005277,OnlyComparison,ABLIM2,ENSG00000163995,not sig
A0JNW5,0.2114227381004,-0.0914729092919938,3.17016245042245,0.018258145120611,0.996386806613002,-2.94774295329148,OnlyComparison,UHRF1BP1L,ENSG00000111647,upregulated
Q6GMV2,0.208972054740804,-0.265368226341978,1.55052054977661,0.169998800603547,0.996386806613002,-4.48116769157094,OnlyComparison,SMYD5,ENSG00000135632,not sig
Q96KM6,0.208750312538148,-0.813763605015157,3.09978768172095,0.0200140410187493,0.996386806613002,-3.00736831287574,OnlyComparison,ZNF512B,ENSG00000196700,upregulated
P09496,0.208327921501238,1.06126576365776,1.8134333534129,0.11769960129324,0.996386806613002,-4.22520101777563,OnlyComparison,CLTA,ENSG00000122705,not sig
Q9NUD5,0.204800807972504,0.18056355494421,1.57066534587975,0.165313211237307,0.996386806613002,-4.46189153452398,OnlyComparison,ZCCHC3,ENSG00000247315,not sig
Q8TBB5,0.204601269010668,-1.67891984094858,1.60439105682662,0.157739932865658,0.996386806613002,-4.42946483692982,OnlyComparison,KLHDC4,ENSG00000104731,not sig
O43447,0.203987953200429,-1.22894240847171,1.12197964834277,0.303089560102594,0.996386806613002,-4.86645359534336,OnlyComparison,PPIH,ENSG00000171960,not sig
O43306,0.201374406201227,-0.0293115706165656,0.721681688117196,0.496573506317211,0.996386806613002,-5.15563374303467,OnlyComparison,ADCY6,ENSG00000174233,not sig
Q9H477,0.201184108279552,-1.09297304604319,1.54953890178687,0.170230281482601,0.996386806613002,-4.48210514377127,OnlyComparison,RBKS,ENSG00000171174,not sig
Q03111,0.200728830097618,-0.780938487885142,1.48277979007955,0.186680947652814,0.996386806613002,-4.5454173508536,OnlyComparison,MLLT1,ENSG00000130382,not sig
P04035,0.200031567198435,-1.96793408684487,1.23935625203618,0.259694706380515,0.996386806613002,-4.76677824690919,OnlyComparison,HMGCR,ENSG00000113161,not sig
P56211,0.199735822765334,-0.182359245630694,1.74120343988906,0.130274286900322,0.996386806613002,-4.29628816038171,OnlyComparison,ARPP19,ENSG00000128989,not sig
P54753,0.199727313613459,-2.02595918417227,1.75886262303844,0.127084250585423,0.996386806613002,-4.27894699998814,OnlyComparison,EPHB3,ENSG00000182580,not sig
P54760,0.199727313613459,-2.02595918417227,1.75886262303844,0.127084250585423,0.996386806613002,-4.27894699998814,OnlyComparison,EPHB4,ENSG00000196411,not sig
P53384,0.199456996449924,-1.25668834446654,0.96929258804364,0.368375481627059,0.996386806613002,-4.98708483556294,OnlyComparison,NUBP1,ENSG00000103274,not sig
P61586,0.197720104057295,0.687063519707469,1.03509240900594,0.33897888890463,0.996386806613002,-4.93647340298999,OnlyComparison,RHOA,ENSG00000067560,not sig
P08134,0.197720104057295,0.687063519707469,1.03509240900594,0.33897888890463,0.996386806613002,-4.93647340298999,OnlyComparison,RHOC,ENSG00000155366,not sig
P18065,0.195819239097831,-1.37569105635759,1.41643055704392,0.204475133919846,0.996386806613002,-4.60737481003872,OnlyComparison,IGFBP2,ENSG00000115457,not sig
Q8N128,0.195690858515214,-0.769320863575013,1.34948634013112,0.223980128416036,0.996386806613002,-4.66874950716725,OnlyComparison,FAM177A1,ENSG00000151327,not sig
Q12981,0.19477876025146,-1.03871549231538,1.40674705483125,0.207197996578873,0.996386806613002,-4.61632733345776,OnlyComparison,BNIP1,ENSG00000113734,not sig
Q9C0F0,0.194463881513826,-2.02423919356296,1.06195575629874,0.327530882504886,0.996386806613002,-4.91519685724924,OnlyComparison,ASXL3,ENSG00000141431,not sig
O00299,0.194309836463127,2.01145648127003,0.968582119468197,0.368703490259065,0.996386806613002,-4.98761918824986,OnlyComparison,CLIC1,ENSG00000213719,not sig
Q96I59,0.193111341741643,-0.254841768138884,0.996059006654183,0.356183536673734,0.996386806613002,-4.96676179395583,OnlyComparison,NARS2,ENSG00000137513,not sig
Q8WZA0,0.19228255454908,-0.091632257342932,1.94286200591152,0.0980804992180574,0.996386806613002,-4.09709987490357,OnlyComparison,LZIC,ENSG00000162441,not sig
Q969S2,0.191490234196711,-0.707488236663448,1.02428111450924,0.343676224266735,0.996386806613002,-4.94493815383912,OnlyComparison,NEIL2,ENSG00000154328,not sig
P83436,0.190995886644073,-1.12599134866446,1.59518858073788,0.159773229952637,0.996386806613002,-4.43833130491768,OnlyComparison,COG7,ENSG00000168434,not sig
P61513,0.190761719498426,0.39365910013312,1.04615752488938,0.334224873815032,0.996386806613002,-4.92775121443894,OnlyComparison,RPL37A,ENSG00000197756,not sig
A6NKH3,0.190761719498426,0.39365910013312,1.04615752488938,0.334224873815032,0.996386806613002,-4.92775121443894,OnlyComparison,,,not sig
P16949,0.189951954921404,2.61451196085787,0.978262215151157,0.364253962767152,0.996386806613002,-4.98031587109692,OnlyComparison,STMN1,ENSG00000117632,not sig
Q5H9L2,0.186461821750104,0.708300987000556,2.00186150527629,0.0902511987743524,0.996386806613002,-4.03858392151585,OnlyComparison,TCEAL5,ENSG00000204065,not sig
Q969E4,0.186461821750104,0.708300987000556,2.00186150527629,0.0902511987743524,0.996386806613002,-4.03858392151585,OnlyComparison,TCEAL3,ENSG00000196507,not sig
Q9UBR4,0.186299203168524,0.448210040662252,1.52383103044372,0.176398421441454,0.996386806613002,-4.50659107897205,OnlyComparison,LHX3,ENSG00000107187,not sig
Q8NB15,0.185711092430445,-2.13627081171327,2.49034671361783,0.0455415362546937,0.996386806613002,-3.56060907714695,OnlyComparison,ZNF511,ENSG00000198546,upregulated
P15289,0.185699278565692,0.0200916879805443,4.08018951297897,0.00595357508618685,0.996386806613002,-2.26461825269703,OnlyComparison,ARSA,ENSG00000100299,upregulated
Q96PM5,0.18566105466809,-0.571017817652524,2.70332485771511,0.0339962851288966,0.996386806613002,-3.36031977594729,OnlyComparison,RCHY1,ENSG00000163743,upregulated
P60981,0.185126214494696,0.738422104207373,1.07499778109208,0.322087251056774,0.996386806613002,-4.90474461934272,OnlyComparison,DSTN,ENSG00000125868,not sig
P50914,0.184435680204605,-1.46992529282281,2.22724528431778,0.0657206230138363,0.996386806613002,-3.81583378415143,OnlyComparison,RPL14,ENSG00000188846,not sig
Q9Y5B0,0.183647372941572,-0.384295184660858,1.30157315146372,0.238947099854879,0.996386806613002,-4.71188042845624,OnlyComparison,CTDP1,ENSG00000060069,not sig
P41743,0.183564834400533,-0.0459352959324281,1.5080686349674,0.180282751586956,0.996386806613002,-4.52154041085573,OnlyComparison,PRKCI,ENSG00000163558,not sig
Q7L775,0.183028504242117,0.236522916009385,1.06743584691102,0.325234473979389,0.996386806613002,-4.91081458091176,OnlyComparison,EPM2AIP1,ENSG00000178567,not sig
P17677,0.181906679156453,1.75282389953932,2.14795213139778,0.0734649169452142,0.996386806613002,-3.89393745047647,OnlyComparison,GAP43,ENSG00000172020,not sig
P52907,0.181552114626681,1.67024936971975,1.15489233053898,0.290343641504818,0.996386806613002,-4.83905941479807,OnlyComparison,CAPZA1,ENSG00000116489,not sig
Q96DZ5,0.180969179138346,-1.61625094548498,0.753172455772317,0.478729337614287,0.996386806613002,-5.13631710669069,OnlyComparison,CLIP3,ENSG00000105270,not sig
Q9H825,0.180345372259622,-1.84358697371868,1.24655017383055,0.257218010398161,0.996386806613002,-4.76049871768521,OnlyComparison,METTL8,ENSG00000123600,not sig
Q9HCG7,0.179875367069781,0.410652006162633,1.45185028566343,0.194791210958372,0.996386806613002,-4.57442898439218,OnlyComparison,GBA2,ENSG00000070610,not sig
Q9BSM1,0.179130809016515,-1.78554216914279,1.93689730173611,0.0989088369002172,0.996386806613002,-4.10301435962176,OnlyComparison,PCGF1,ENSG00000115289,not sig
Q13574,0.17808363446637,-1.5531286318493,0.497373931203472,0.63592641999125,0.996386806613002,-5.27272930069737,OnlyComparison,DGKZ,ENSG00000149091,not sig
Q8IXI2,0.177664375647664,0.15266572837124,1.54001468516955,0.172491547653348,0.996386806613002,-4.49119129092325,OnlyComparison,RHOT1,ENSG00000126858,not sig
Q96I15,0.1774394969259,-0.708474208398846,0.976833421082997,0.364908062469174,0.996386806613002,-4.98139693491836,OnlyComparison,SCLY,ENSG00000132330,not sig
Q7Z7L8,0.176433531044748,-1.7946797309436,1.35014767275431,0.223779526380244,0.996386806613002,-4.66814933169224,OnlyComparison,C11orf96,ENSG00000187479,not sig
O60333,0.175753045583776,0.489329527196838,1.86704667207076,0.109142057587307,0.996386806613002,-4.17221593846245,OnlyComparison,KIF1B,ENSG00000054523,not sig
O60493,0.174757486090406,0.0773338946070339,1.00593670985257,0.35176553144001,0.996386806613002,-4.95916900607483,OnlyComparison,SNX3,ENSG00000112335,not sig
Q00403,0.174374094047839,-0.151228125737063,1.25899178519042,0.25298310234713,0.996386806613002,-4.74959543469921,OnlyComparison,GTF2B,ENSG00000137947,not sig
Q8NBU5,0.173153455993997,0.700203063985557,1.81269658745356,0.117821675437766,0.996386806613002,-4.22592804007488,OnlyComparison,ATAD1,ENSG00000138138,not sig
P24534,0.172890875441089,0.679993878578906,2.07591890055464,0.0813055594141503,0.996386806613002,-3.96517692589795,OnlyComparison,EEF1B2,ENSG00000114942,not sig
P12236,0.171348493579056,0.570900973756511,1.06475485112537,0.326356290017179,0.996386806613002,-4.91296024883581,OnlyComparison,SLC25A6,ENSG00000169100,not sig
Q02818,0.170739279498531,-0.704154008569116,2.83309849975221,0.0285198272928771,0.996386806613002,-3.24173685834146,OnlyComparison,NUCB1,ENSG00000104805,upregulated
Q9Y3A6,0.170205907304989,-1.28735576822096,2.2257363574275,0.0658599008801161,0.996386806613002,-3.81731618733247,OnlyComparison,TMED5,ENSG00000117500,not sig
A0AVF1,0.169550850777615,-2.01863429211242,1.09517221907664,0.313812639351107,0.996386806613002,-4.88842266899617,OnlyComparison,TTC26,ENSG00000105948,not sig
O00468,0.169254699975721,0.917054232200347,1.22655935094491,0.264151470985482,0.996386806613002,-4.77790263525743,OnlyComparison,AGRN,ENSG00000188157,not sig
P27695,0.168608264054255,1.36018108693588,1.4854348241478,0.185999467946256,0.996386806613002,-4.5429169729597,OnlyComparison,APEX1,ENSG00000100823,not sig
P55010,0.167999128815195,-0.17183651625206,1.62751622882132,0.152738092765707,0.996386806613002,-4.40712641433678,OnlyComparison,EIF5,ENSG00000100664,not sig
Q96NZ8,0.16768662662266,-1.66374134830749,1.35130468242618,0.223428957324507,0.996386806613002,-4.66709900962523,OnlyComparison,WFIKKN1,ENSG00000127578,not sig
P49746,0.166759162910841,-1.81751150454065,2.39193622756507,0.0522063503197874,0.996386806613002,-3.65521825756521,OnlyComparison,THBS3,ENSG00000169231,not sig
P46527,0.166708738324907,-1.06214197220699,1.5720441940986,0.164996976285598,0.996386806613002,-4.46056952603909,OnlyComparison,CDKN1B,ENSG00000111276,not sig
P35244,0.166557676093244,-1.60664427701582,2.4770164261215,0.0463896130234059,0.996386806613002,-3.57335521755144,OnlyComparison,RPA3,ENSG00000106399,upregulated
Q96EP5,0.166312631234904,0.522407993893422,0.81151411372453,0.44684726015878,0.996386806613002,-5.09881415708114,OnlyComparison,DAZAP1,ENSG00000071626,not sig
Q9UNA4,0.166135154220244,-0.769853592796311,1.44000996658009,0.197980722585557,0.996386806613002,-4.58547637884253,OnlyComparison,POLI,ENSG00000101751,not sig
O60518,0.16578939123086,-1.28399588959912,1.46602944834022,0.191033745074264,0.996386806613002,-4.56115602765746,OnlyComparison,RANBP6,ENSG00000137040,not sig
Q9UQR0,0.165611129970579,-1.42529093527975,1.28199388687534,0.245313677797385,0.996386806613002,-4.72929712217925,OnlyComparison,SCML2,ENSG00000102098,not sig
P05387,0.16536008260209,0.983662667326848,1.37977072832454,0.214957596097094,0.996386806613002,-4.64113697188434,OnlyComparison,RPLP2,ENSG00000177600,not sig
Q8IYB1,0.164678638986875,0.902776454711252,1.2114074258533,0.269513651488536,0.996386806613002,-4.79099668940039,OnlyComparison,MB21D2,ENSG00000180611,not sig
P10746,0.164471094769596,-0.966354205664822,2.18098893490742,0.070130759774802,0.996386806613002,-3.86134861857333,OnlyComparison,UROS,ENSG00000188690,not sig
P07197,0.163374577630389,3.46438576031005,4.71176224196464,0.00294367251210455,0.996386806613002,-1.88272878048288,OnlyComparison,NEFM,ENSG00000104722,upregulated
Q8WY54,0.162853733260467,0.455271912748359,0.785797394912553,0.460711225095023,0.996386806613002,-5.11561459613828,OnlyComparison,PPM1E,ENSG00000175175,not sig
Q96RR4,0.162650415303543,-0.373635701809952,1.27487534591856,0.247665105718806,0.996386806613002,-4.73559804675905,OnlyComparison,CAMKK2,ENSG00000110931,not sig
Q15637,0.162141744183068,0.0308042583373204,1.05384987159251,0.330951775397353,0.996386806613002,-4.9216531004949,OnlyComparison,SF1,ENSG00000168066,not sig
Q9NYB9,0.161960987080769,0.301385913784363,1.53777915544975,0.173026370374658,0.996386806613002,-4.4933215326113,OnlyComparison,ABI2,ENSG00000138443,not sig
Q9GZM8,0.161945591691243,-0.356205198685995,1.16097121377326,0.288039505231258,0.996386806613002,-4.83395054522626,OnlyComparison,NDEL1,ENSG00000166579,not sig
Q9NXR1,0.161945591691243,-0.356205198685995,1.16097121377326,0.288039505231258,0.996386806613002,-4.83395054522626,OnlyComparison,NDE1,ENSG00000072864,not sig
Q8N3P4,0.161809890168376,-0.349717492299279,1.22385799925993,0.265100672035649,0.996386806613002,-4.78024331382219,OnlyComparison,VPS8,ENSG00000156931,not sig
P20336,0.161211377669285,1.02383571939294,0.921115296987101,0.391135346387458,0.996386806613002,-5.02270559687616,OnlyComparison,RAB3A,ENSG00000105649,not sig
P34896,0.161132537639349,-2.15708182933229,3.2225288718023,0.0170601818573113,0.996386806613002,-2.90399726334817,OnlyComparison,SHMT1,ENSG00000176974,upregulated
P09497,0.161060364386938,0.592412845470802,1.42576767824764,0.201880543904821,0.996386806613002,-4.59871987813737,OnlyComparison,CLTB,ENSG00000175416,not sig
P49841,0.161019284666878,0.800481886760144,1.20947329033262,0.270204825020356,0.996386806613002,-4.79266198564892,OnlyComparison,GSK3B,ENSG00000082701,not sig
Q9Y3E5,0.160905987072212,-0.146010447862087,1.62590442573787,0.15308177555463,0.996386806613002,-4.40868596775904,OnlyComparison,PTRH2,ENSG00000141378,not sig
Q9BVC4,0.160606774556817,-1.04186816955125,0.910671058609986,0.396208356902624,0.996386806613002,-5.03025962217363,OnlyComparison,MLST8,ENSG00000167965,not sig
Q13546,0.160275338013364,-2.31268217498668,1.36473654266404,0.219395030958981,0.996386806613002,-4.65487733569937,OnlyComparison,RIPK1,ENSG00000137275,not sig
Q86W92,0.160190253558136,-1.64921989880646,2.43923119595946,0.0488845657567886,0.996386806613002,-3.60960536079655,OnlyComparison,PPFIBP1,ENSG00000110841,upregulated
Q96B97,0.160163333994324,-2.1615557182539,1.78637139809287,0.122265707927074,0.996386806613002,-4.25188144837807,OnlyComparison,SH3KBP1,ENSG00000147010,not sig
P25398,0.159706725882415,1.37804578025593,1.24323566902543,0.258356556705253,0.996386806613002,-4.7633942159168,OnlyComparison,RPS12,ENSG00000112306,not sig
O43929,0.159706688785649,-0.572559422822835,1.35706280329931,0.221691575030166,0.996386806613002,-4.6618660512342,OnlyComparison,ORC4,ENSG00000115947,not sig
O00264,0.15929916213401,0.125130425430631,3.42825797523175,0.0131187375377784,0.996386806613002,-2.73735698616268,OnlyComparison,PGRMC1,ENSG00000101856,upregulated
P08574,0.158878185407964,0.14783922389446,2.0220475266351,0.0877188878112734,0.996386806613002,-4.01856564006954,OnlyComparison,CYC1,ENSG00000179091,not sig
Q71SY5,0.15854384926535,-0.956610129602797,2.7794244866301,0.0306612946064394,0.996386806613002,-3.29044131215745,OnlyComparison,MED25,ENSG00000104973,upregulated
Q8N7J2,0.158516051894188,-2.1656898438224,1.92569189834379,0.100483848421639,0.996386806613002,-4.114123894516,OnlyComparison,AMER2,ENSG00000165566,not sig
Q9NRA0,0.157081303122255,-1.666626609792,2.28389770017921,0.060704807479358,0.996386806613002,-3.76030538029614,OnlyComparison,SPHK2,ENSG00000063176,not sig
Q9BUI4,0.156483088695914,-1.42415303784688,0.894699177676528,0.404062314845503,0.996386806613002,-5.04169249077965,OnlyComparison,POLR3C,ENSG00000186141,not sig
Q6NXE6,0.156457234134732,-0.077838608372169,1.51249954682061,0.17918287731634,0.996386806613002,-4.51734312209435,OnlyComparison,ARMC6,ENSG00000105676,not sig
Q9NRZ5,0.15643021150832,0.505005374704192,3.89607585028669,0.00739294304683509,0.996386806613002,-2.38970284904308,OnlyComparison,AGPAT4,ENSG00000026652,upregulated
Q6UX07,0.156356405637529,-1.4545912831857,1.69981950401079,0.138056706464027,0.996386806613002,-4.33680889937522,OnlyComparison,DHRS13,ENSG00000167536,not sig
P62745,0.15563213865345,0.582372880244779,1.44512636721888,0.196596655513631,0.996386806613002,-4.58070672159717,OnlyComparison,RHOB,ENSG00000143878,not sig
O94772,0.155240126056776,0.100702854627596,1.5384404124903,0.172868011594345,0.996386806613002,-4.49269151773672,OnlyComparison,LY6H,ENSG00000176956,not sig
Q9UBV2,0.155215086247822,-0.612334873970408,1.42448076430067,0.202236358599041,0.996386806613002,-4.59991407127651,OnlyComparison,SEL1L,ENSG00000071537,not sig
Q07021,0.154999333242265,-0.149352129828419,2.96165808598937,0.0240150054440547,0.996386806613002,-3.12713155120525,OnlyComparison,C1QBP,ENSG00000108561,upregulated
Q9H6Y7,0.154585082613424,-1.8779427902507,1.8157847640372,0.117310826353702,0.996386806613002,-4.22288047804628,OnlyComparison,RNF167,ENSG00000108523,not sig
Q96BM9,0.154396568174995,0.960670399082966,1.16903242458333,0.285007831935401,0.996386806613002,-4.82715254657464,OnlyComparison,ARL8A,ENSG00000143862,not sig
Q9NUQ2,0.153533771989674,-0.00937267708309366,1.68022965059168,0.141895128966337,0.996386806613002,-4.35592553770772,OnlyComparison,AGPAT5,ENSG00000155189,not sig
P54920,0.153491609935226,0.795575264681254,2.3330250392102,0.0566753763620804,0.996386806613002,-3.71237716800594,OnlyComparison,NAPA,ENSG00000105402,not sig
Q32NC0,0.153296193255612,-0.937902373787461,0.827638882985236,0.438307455531315,0.996386806613002,-5.08806852088746,OnlyComparison,C18orf21,ENSG00000141428,not sig
Q3B7J2,0.152319187214744,-0.5057318279062,3.01761634595117,0.0222987865364508,0.996386806613002,-3.07818353626381,OnlyComparison,GFOD2,ENSG00000141098,upregulated
Q9UK22,0.151134246133393,0.682822291051574,1.32382380434665,0.23188942975496,0.996386806613002,-4.69193832692502,OnlyComparison,FBXO2,ENSG00000116661,not sig
